"","nationality","tags","score","content","content_detail"
"79","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Runway View<U+2022> Stayed 2 nights","9.6","¡°I absolutely love the view of the airport runway.¡±","<U+B198>I wish there was a bidet spray or something at the toilet. I had requested for a Baby Crib.. but it was more like a play pen rather then baby crib. There were no trash bag in the bin and it was a little inconvenient if you have a child who is wear a diaper.<U+B200>I absolutely love the view of the airport runway. The hotel staffs were helpful with all my questions. Had a lovely High Tea set at the Lobby Lounge with my wife and we really enjoyed it. It is also very convenient as it is located at Changi Airport Terminal 3, where the MRT station, Shops and restaurants are located at. Great place for a staycation!Stayed in December 2017"
"80","Switzerland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Conveniently located and good rooms, but loud¡±","<U+B198>We have been waking up the whole night due to very noisy cleaning service. The cleaning was on the whole night with loud talking and hoovering.<U+B200>nice and comfy room, walking distance from/to the airport, very convenient when in transitStayed in December 2017"
"81","Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°rate is more from booking.¡±","<U+B198>rate is more from booking.comStayed in December 2017"
"82","Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent for an overnight stay before our noon flight¡±","<U+B200>Long line at check-in at 11pm but I was given a free upgrade. Much appreciated! Very clean room on topmost floor with 2 beds was spacious had a big bathroom. Great breakfast with lots of choice!Stayed in December 2017"
"83","United Kingdom","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Very comfy bed, pillows and room.¡±","<U+B198>The price<U+B200>Very comfy bed, pillows and room. The best we have had in a long timeAir con was quiet and we had everything we needed.Stayed in November 2017"
"84","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°convienent¡±","<U+B198>all good<U+B200>large room - nice bathroomStayed in December 2017"
"85","USA","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°If you need to stay at the airport in Singapore, this hotel...¡±","<U+B200>If you need to stay at the airport in Singapore, this hotel is it.  It is located in Terminal 3 (Singapore Airlines terminal) and so you are right there.  It is also a short walk to Terminal 2 and the metro station for the airport.  The hotel is a bit under lit for my taste and the room was a little cramped.  But for one night and then flying out the next day, you can really get a better place.Stayed in December 2017"
"86","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent¡±","<U+B200>The bed was super comfy, easy checkin, great view of the planes from the room, lovely interconnecting rooms.Stayed in December 2017"
"87","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°We enjoyed the convenience of not leaving the airport as we...¡±","<U+B200>We enjoyed the convenience of not leaving the airport as we only had one night in Singapore.Stayed in December 2017"
"88","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Always a pleasure to stay at.¡±","<U+B198>Nothing<U+B200>Easy access from terminal 3Stayed in December 2017"
"89","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°The bed and pillows were very comfortable!¡±","<U+B200>The bed and pillows were very comfortable!!! The view from the bathroom was also really nice. Appreciated the amenities (sewing kit, toothbrush, toiletries, etc) in the room. Wish all hotel stays were this pleasant. Unfortunately, it was just a one night layover but still glad it was here!Stayed in December 2017"
"90","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Great expirience¡±","<U+B200>Great expirienceStayed in December 2017"
"91","Australia","<U+2022> Business trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 5 nights","9.6","¡°A week of airport based meetings. Exactly what I wanted.¡±","<U+B198>Level 8 hallways have a musty odour. Nothing in the rooms though.<U+B200>The biggest attraction is the location. You can't beat getting off a plane and walking into the lobby of your hotel. The hotel is a good quality, well maintained airport hotel with all the stuff you expect.Stayed in December 2017"
"92","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Great experience, will stay there if there is a chance again¡±","<U+B198>More food options<U+B200>Bed was extremely nice to sleep in . We had a good rest ! Staff were extremely friendly too !Stayed in December 2017"
"93","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Always, never a disappointment at Crowne Plaza.¡±","<U+B200>THE BED IS PERFECT FOR THOSE IN NEED OF A GOOD NIGHT SLEEP.Stayed in December 2017"
"94","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°The location in the airport.¡±","<U+B198>The pool was too cold like the aircon (as usual in Singapore).Only 2 employees for check out despite of long queue<U+B200>The location in the airport.The breakfast has got excellent products and lot of choice The room size and decorationStayed in December 2017"
"95","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Atmosphere relaxing¡±","<U+B198>NIL<U+B200>Atmosphere relaxingStayed in December 2017"
"96","Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Comfy bed but the rooms are expensive.¡±","<U+B198>Took over 30 minutes to check in at 2am. We were flying for 38 hours and all we wanted was a quick check in and rest.Also the room key card did not work on 3 occasions and had to be replaced each time. We got 2 free drinks, either wine or beer. The 3rd time nothing.I could not add a night to an existing booking I did with booking.com therefore paid a higher price for my last night. The hotel said I needed to deal with booking.com and booking.coms response after a 10 day delay said I needed to deal with the hotel.....<U+B200>The bed was very comfortable. Proximity to the airport.Stayed in December 2017"
"97","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°The view and layout of the room , spacious and modern feel¡±","<U+B198>The lighting of the hotel a little too dim<U+B200>The view and layout of the room , spacious and modern feelStayed in December 2017"
"98","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Great¡±","<U+B198>Checkin<U+B200>All goodStayed in December 2017"
"99","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Good position for the airport ¡±","<U+B198>Rain Water coming onto tje walkways<U+B200>Good position for the airport Stayed in December 2017"
"100","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Wonderful and comfortable stay ¡±","<U+B198>None<U+B200>Convenience and comfortableStayed in December 2017"
"101","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Located at the airport we literally got off our plane...¡±","<U+B200>Located at the airport we literally got off our plane collected our rubbish then walked into the hotel lobby. Perfect for a stay close at the airport. Facilities were lovely and check in smooth and quick.Stayed in December 2017"
"102","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.2","¡°Overall, a good experience.¡±","<U+B198>The price was higher than other hotels.<U+B200>Very nice room. Close to the airport terminals, within walking distance.Stayed in December 2017"
"103","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°The swimming Pool itself, nice view and well decorated pool.¡±","<U+B198>I quite upset when requesting same level with the swimming pool was turn down due to the reason that i am not club members.<U+B200>The swimming Pool itself, nice view and well decorated pool.Stayed in December 2017"
"104","Indonesia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°i really enjoy the breakfast, location inside changi airport...¡±","<U+B198>so far so good <U+B200>i really enjoy the breakfast, location inside changi airport T3 and very good value for transit hotel . Stayed in December 2017"
"105","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Excellent location for a short stay in Singapore¡±","<U+B198>Restaurant closed from 3 to 6 pm<U+B200>Excellent location for a short stay in SingaporeStayed in December 2017"
"106","Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Great place to stay if you're traveling from Changi airport.¡±","<U+B200>Large room with great view of the airport. Surprisingly quiet.Stayed in December 2017"
"107","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Very accommodating. Fair and reasonable with all enquiries and set the tone for a great stay¡±","<U+B200>Very helpful with enquiries before arriving. A great hotel experienceStayed in December 2017"
"108","Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°A great place to stsy¡±","<U+B198>Everything about the room was great, more different pillows would have made it more comfortable<U+B200>Location was amazing for early morning flights. Stayed in December 2017"
