"","nationality","tags","score","content","content_detail"
"84","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.3","¡°Great location, near beach, great staffs¡±","<U+B207>Great location, near beach, great staffsStayed in December 2017"
"85","India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°Good value for money¡±","<U+B207>Good value for moneyStayed in December 2017"
"86","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.5","¡°Lovely stay. Close to places of interest.¡±","<U+B209>All ok.<U+B207>Yes, croissant was delicious. As I am a Muslim, the choices were limited.Stayed in December 2017"
"87","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°The toilets were small, breakfast selection was poor for the...¡±","<U+B209>The toilets were small, breakfast selection was poor for the price we paid. Pool area gazebo was dirty and should be cleaned up and have a nice bar for people stayingStayed in December 2017"
"88","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°its value for money. it will be more nicer if they will preserve the whole resort.¡±","<U+B209>i didnt like our room door in 509 its too hard to close. i request for queensize bed but they give me twin bed. and the room so fast to attract ants.<U+B207>we enjoy the pool coz its spring and not cold.Stayed in December 2017"
"89","Singapore","<U+2022> Business trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","5.4","¡°Singapore is a great city, very clean & safe¡±","<U+B209>The food was very bad.""The hotel gym if you can call it that needs to be closed down""<U+B207>The location was great 100%Stayed in November 2017"
"90","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Satisfactory¡±","<U+B209>Too crowded...<U+B207>The facilities and restaurant around the resort.Stayed in December 2017"
"91","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°Went there for the beach so it was good as ita<U+0080><U+0099>s easy to access.¡±","<U+B209>My room on 5th floor has no sea view even tho staff said that it has. Totally blocked by trees. Also would be better if the hair dryer is placed outside of the bathroom so that someone can bathe while others can use the hair dryer.<U+B207>Easy access to beach. Higher floors, 7 &8 flrs can See beautiful sea view from sea facing rooms.Stayed in December 2017"
"92","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Eco friendly hotel¡±","<U+B209>The room a bit old <U+B207>Eco natural friendlyStayed in December 2017"
"93","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.5","¡°Good place to stay back at Sentosa¡±","<U+B209>None<U+B207>Close to Central Area and beachStayed in December 2017"
"94","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Its campaign towards eco friendliness ¡±","<U+B209>Limited variety at breakfast<U+B207>Its campaign towards eco friendliness Stayed in December 2017"
"95","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","6.7","¡°The location was great!¡±","<U+B209>The information on the Booking website is misleading.  It shows the Hotel in pristine conditions and it is not. The hotel could use a little TLC (Tender Loving Care) so that it can be value for the money.<U+B207>The location was great!Stayed in November 2017"
"96","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","10","¡°I got a 2nd floor that beach view and its so lovely. Breakfast has alot of variant, good ambiance¡±","<U+B207>The atmosphere is so good, staff was so friendly, old hotel but good maintenance, breakfast has a lot of variantStayed in November 2017"
"97","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Cool¡±","<U+B207>CoolStayed in November 2017"
"98","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°A historical place but poorly maintained. Very diappointed!¡±","<U+B209>The staff were not friendly. Not accommodating. The resort seemed old and dilapidated.<U+B207>The croissants were soft and crispy. Fruits are fresh. My kids love the Swimming pool and the warm jacuzzi.Stayed in November 2017"
"99","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Its a nice holiday experience¡±","<U+B207>Staff are friendlyStayed in November 2017"
"100","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°A cozy and quiet place for R and R.¡±","<U+B209>Wifi connection.  Not stronge.<U+B207>Cozy and quiet.Stayed in November 2017"
"101","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","7.1","¡°Awesome location, average service¡±","<U+B209>Restaurant service, room service not upto 5 start, just like a local hotel. I would have preferred Le Meridian or RWS, or Costa Sands even.<U+B207>Awesome Location, spring water pool, beach side, Peacock roaming at resturantStayed in November 2017"
"102","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°relaxing and peacful¡±","<U+B209>the light musky smell ,damp mildew<U+B207>The swimming pool was clean and not too deep for beginnersStayed in November 2017"
"103","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","3.8","¡°Feel getting ripped on the false advertising¡±","<U+B209>Picture on the website and the accommodation is different. The property we checked in were not cleaned properly.The staff on duty told us that the manager would call us, but didn't.Stayed in November 2017"
"104","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night","7.1","¡°The pool is to die for and i love that this hotel is...¡±","<U+B209>The wifi in certain rooms were poor. E.g. the router is placed closer to reception so everyone is logging in to the main wifi network, not room specific. Hence if you get a room further away from reception, the wifi signal gets weaker. We had to change rooms just to access wifi on the 2nd floor of our room (roof garden room). Staff could also be a bit more friendly and welcoming.<U+B207>The pool is to die for and i love that this hotel is environmentally consciousStayed in November 2017"
"105","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Highly recommended for nature lovers ¡±","<U+B207>GreeneryStayed in November 2017"
"106","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Good and lots of food choices nearby¡±","<U+B209>The toilet bowl doesnt come with sprayer..and the flooring so difficult to dry if its wet.<U+B207>The swimming pool and environment are awesome..thumbs upStayed in November 2017"
"107","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","5.4","¡°It took us a long time to call for room service.¡±","<U+B209>It took us a long time to call for room service... we dialled several times from 10pm to past midnight... noone answered the room service number. In the end, we had to walk out of the hotel premises to get to a nearby McDonalds for food and drinks. Stay came with breakfast but there was not much left by the time it was 9.30am. Not very wide spread of breakfast food too. Mosquitos in the room as well, as walls were damp after night's stay, even though aircon was set at only 25C.Stayed in November 2017"
"108","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","4.6","¡°not value for money¡±","<U+B209>On arrival staff said only ""ID and credit card""! No welcome at all. Check out was the same. Hydro bath is not private and staff have to come and empty it each time. Rooms very small. Tired.<U+B207>Location great. Easy transport, close to beach.Stayed in November 2017"
"109","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","4.2","¡°Convenient - walking distance to the beach¡±","<U+B209>Breakfast was bad. Not value for money<U+B207>Convenient - walking distance to the beachStayed in November 2017"
"110","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","7.1","¡°Nice area and fun in Sentosa¡±","<U+B209>Bathroom facilities with small shower and well worn towels.  Hard chairs to sit on<U+B207>Large windows to look out to see all boats in harbor and beachStayed in November 2017"
"111","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Could b better if the resort rate can b cheaper for family stay.¡±","<U+B209>I took family suite. The pricing is too expensive for a night stay.<U+B207>The beach is near to the resort.Stayed in November 2017"
"112","Cambodia","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°Good construction and location¡±","<U+B209>Swimming pool<U+B207>Good construction and locationStayed in November 2017"
"113","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 10 nights<U+2022> Submitted via mobile","10","¡°Awesome place with great pool and friendly staff¡±","<U+B209>No handsoap and no hand towels available in rooms<U+B207>Awesome poolStayed in November 2017"
"114","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Its a nice memorable place to stay for a short vacation.¡±","<U+B209>The jacuzzi is has no stopper to stop the water.<U+B207>The bed and the nice scenary. The drinks in the fridge is FOC.Its my hubbya<U+0080><U+0099>s birthday and our 1st wedding anniversary celebration. The hotel prepared a slice of yummy cheese cake to surprise my hubby!Stayed in October 2017"
"115","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.8","¡°The pool and surrounds are amazing¡±","<U+B209>The rooms are getting a bit worn<U+B207>The pool was amazing Surrounds were wonderfulStayed in November 2017"
"116","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.3","¡°Good staycation¡±","<U+B209>Lightings in the room is too bright. No proper night light.<U+B207>Friendly staff and big swimming poolStayed in November 2017"
