"","nationality","tags","score","content","content_detail"
"77","United Arab Emirates","<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","7.5","¡°there is some maintainace going on and its noisy in the day...¡±","<U+B198>there is some maintainace going on and its noisy in the day time. this was not mentioned on booking .com and we were made aware only after reaching there. ful day drilling noise. For early checkin in too there was issue . they upgraded us to club level but the cost was more than a full days stay even though we needed room only for 5 extra hours!Stayed in December 2017"
"78","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Room<U+2022> Stayed 3 nights","7.5","¡°pleasant¡±","<U+B198>no baby tubs though, although baby chairs and cot was available.Stayed in December 2017"
"79","Hong Kong","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Convenience location with good price and quality¡±","<U+B200>Big and clean room.Swimming pool with good view and big gym room.Stayed in December 2017"
"80","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","8.3","¡°Great spot in the city¡±","<U+B198>Small room<U+B200>The bed was very comfortableStayed in November 2017"
"81","Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°A great place!¡±","<U+B200>Love the location of the hotel. Super convenient for everything. Near the MRT. Food outlets are plenty nearby. The streets across is so alive at night. Super friendly staffs and always very helpful in assisting. Great pool with awesome view of the Singapore Flyer and also the moon. Really love my stay and will not hesitate to stay here again whenever I am in Singapore.Stayed in December 2017"
"82","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.4","¡°Great stay in singapore¡±","<U+B198>Shower pressure was low and the temperature nob changed a bit, no opening windows in the room.<U+B200>Friendly and helpful staff, very good breakfast, comfy big bed, 5min walk to nicoll highway train station.Stayed in December 2017"
"83","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.8","¡°Opposite Haji Lane & Kampung Glam. Bus station in front of the hotel.. near to everything¡±","<U+B198>renovation work at 1130PM. e<U+009F><U+0098><U+0085><U+B200>nice place, clean, new room & very near to eating places at Haji Lane, Bali Lane, Arab st & Kampung Glam. Second time here and still love it. The pooool is sooooo nice.. my kids love it. Stayed in December 2017"
"84","Netherlands","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Very nice hotel, close to a lively area filled with...¡±","<U+B200>Very nice hotel, close to a lively area filled with restaurants and bars. Close to subway. Hotel is perfect maintained and very comfortable. Swimming pool area is relaxing. Nice staff.Stayed in December 2017"
"85","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","6.7","¡°Nice hotel but not during renovation work!¡±","<U+B198>Couldna<U+0080><U+0099>t use room from 9 to 5 due to significant building noise immediately above the room.Did negotiate small reduction on room rate eventually, but believe this should have been proactively offered due to inconvenience experienced<U+B200>Room very niceSwimming pool area also very goodStayed in November 2017"
"86","Indonesia","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Mr¡±","<U+B200>Nice and good Stayed in November 2017"
"87","Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Comfortable ans stress free¡±","<U+B198>n/a<U+B200>We had a bad experience with another hotel..Hotel V..we could not get out of our nooking the first night..was greeted by a very cheerful general manager..she was extremely pleasant ..if she had not been so cheerful i know my wife and i would not have booked this hotel..What a breath of fresh air...the staff..the room...the location...walking distance to the mosque allowed mart to get to my friday..Juma prayers..awesome experienceStayed in November 2017"
"88","Germany","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.7","¡°Nice pool area.¡±","<U+B198>Right now refurbishment in the whole Hotel with terrible noise from 10 am to 6 pmThe rooms are a bit old, no good light in the bathroom After the refurbishment it could be a nice hotel<U+B200>Nice pool area. Good gymYou can turn the aircon in the room offStayed in November 2017"
"89","Switzerland","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","4.4","¡°Inadmissable¡±","<U+B198>Room with A/C one cannot regulate or turn off... Lights which cannot be turned off... A hole in the shower hose so no water pressure... 10am on a Saturday drilling in the adjacent room... Sums it up!Stayed in November 2017"
"90","Finland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","7.9","¡°Very good breakfast, HUGE and comfortable bed.¡±","<U+B200>Very good breakfast, HUGE and comfortable bed. Very good soundproofing; room in second floor and noise from street did not disturb at all. Nice pool. Concierge service really friendly and professional.Stayed in November 2017"
"91","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights","9.2","¡°loved it¡±","<U+B200>the location was very good . the pool area and gym were goodStayed in November 2017"
"92","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","2.5","¡°Crap¡±","<U+B198>Constant noise and drilling due to renovations. Was worst hotel Ia<U+0080><U+0099>ve stayed in.Stayed in November 2017"
"93","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.4","¡°Construction site at present not a Hotel¡±","<U+B198>The Hotel is in the middle of a major refurbishing until January.  This involves jack-hammering which can be heard in reception with the noise in the rooms at intolerable levels. This hotel in NOT currently suitable for families with small children as the construction works are on going all day. I don't know the decibel levels but very high, I had to turn the volume on the TV to max I'm am attempt to drown out the noise.  I pity anyone who travelled far and overnight as you would not be able to get any rest in the day. They only advised me of these works AFTER checking in and the staff gave an embarrassed apology when I departed.  Really Park Royal this is totally unacceptable.  We have already removed our business from this hotel even though it's the most convenient for our office.  This is the possible the worst experience in over 35 years of International Travel - SHOCKING<U+B200>LocationStayed in November 2017"
"94","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights","3.3","¡°Would avoid at all costs next time around¡±","<U+B198>Lousy Hotel. Old property. There was construction/ repair works going on. Guests bothered through the day with heavy noise and no alternative offered. Were not this about this at the time of booking or check in. Not worth the money charged<U+B200>Nothing reallyStayed in November 2017"
"95","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Renovations!!!¡±","<U+B198>Not recommended for anyone with babies or jet lag. Renovation very very loud noises.. we were only notified at the last minute a few days before our arrival so was too late to book elsewhere - otherwise I would have. I'm sure after the renovations this hotel will be amazing.. but until then.<U+B200>Nice big room, but understand why they are completing the renovations. Breakfast was amazing.Stayed in November 2017"
"96","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights","10","¡°Great hotel, great location and good value for money.¡±","<U+B198>Nothing to mention to be honest. Other guests my point the fact that is noisy during the day but the hotel needs to keep up with demands and refurbishments are inevitable and with that comes the noise and minor disruptions but the hotel is managing this very well.<U+B200>Staff were very friendly, polite and always ready to help, good hotel, very clean, good facilities (spa, gym and swimming pool). There was a bit of noise due to work being done in the hotel however was well signed everywhere in the hotel to make the guests aware (specially about the noise) but to be honest it wasn't that bad has we spent most part of the day out in the city and when in the bedroom had the T.V on and didn't notice it much. Hotel was close to MRT stations (the closest is about 5-7min walk and the furthest is 10min walk). Hotel is also located in a good and quiet area, right in front of a bus stop and there are always taxis outside the lobby. The staff in the lobby and reception were brilliant, from day staff to night staff, always smiling and very helpful. Hotel breakfast was really good, good variety of food, from cereals to to hot food and cold food. Can't say anything about the hotel restaurant because didn't eat in there but from the menu and the restaurant facilities it looked good. Definitely would stay here again.Stayed in November 2017"
"97","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","6.7","¡°Decent hotel in a quieter part of Singapore¡±","<U+B198>I was initially given a supposedly 'refurbished' room which had one enormous bed and another small one, and was situated in a poor part of the hotel with no nice views overlooking a dark corner - not exactly what I wanted as I had requested a twin room with good views.  I asked for a different room and had to wait until 3pm despite having arrived at the hotel around 9am - however another couple I met said they were told they could have a room at 10am.  The alternative room was much better with two good sized single beds and a view towards the Arab quarter.<U+B200>Whilst not in the hub of Singapore, location of the hotel is pretty good with an MRT station just 5 mins walk away and the Arab quarter opposite.  It's quieter than many of the hotels nearer the centre.  You can walk to many popular places such as Bugis, not too far away, and via the MRT easily get to popular tourist attractions such as Gardens by the Bay.  There are a few eating places within the hotel although I didn't use them, also a bar.  Comfort wise my room was good and clean, and the toiletries/complimentary coffee/tea were replenished daily.  There is a nice pool on 4th floor which has good views.Stayed in November 2017"
