"","X","nationality","tags","score","content","content_detail"
"83",83,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°Opposite Haji Lane & Kampung Glam. Bus station in front of the hotel.. near to everything¡±","renovation work at PM e nice place, clean, new room & very near to eating places at Haji Lane, Bali Lane, Arab st & Kampung Glam Second time here and still love it The pooool is sooooo nice my kids love it Stayed in December "
"84",84,"Netherlands","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Very nice hotel, close to a lively area filled with...¡±"," Very nice hotel, close to a lively area filled with restaurants and bars Close to subway Hotel is perfect maintained and very comfortable Swimming pool area is relaxing Nice staffStayed in December "
"85",85,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Nice hotel but not during renovation work!¡±","Couldnat use room from  to  due to significant building noise immediately above the roomDid negotiate small reduction on room rate eventually, but believe this should have been proactively offered due to inconvenience experienced Room very niceSwimming pool area also very goodStayed in November "
"86",86,"Indonesia","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Mr¡±"," Nice and good Stayed in November "
"87",87,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Comfortable ans stress free¡±","n/a We had a bad experience with another hotelHotel Vwe could not get out of our nooking the first nightwas greeted by a very cheerful general managershe was extremely pleasant if she had not been so cheerful i know my wife and i would not have booked this hotelWhat a breath of fresh airthe staffthe roomthe locationwalking distance to the mosque allowed mart to get to my fridayJuma prayersawesome experienceStayed in November "
"88",88,"Germany","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.7,"¡°Nice pool area.¡±","Right now refurbishment in the whole Hotel with terrible noise from  am to  pmThe rooms are a bit old, no good light in the bathroom After the refurbishment it could be a nice hotel Nice pool area Good gymYou can turn the aircon in the room offStayed in November "
"89",89,"Switzerland","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",4.4,"¡°Inadmissable¡±","Room with A/C one cannot regulate or turn off Lights which cannot be turned off A hole in the shower hose so no water pressure am on a Saturday drilling in the adjacent room Sums it up!Stayed in November "
"90",90,"Finland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",7.9,"¡°Very good breakfast, HUGE and comfortable bed.¡±"," Very good breakfast, HUGE and comfortable bed Very good soundproofing; room in second floor and noise from street did not disturb at all Nice pool Concierge service really friendly and professionalStayed in November "
"91",91,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",9.2,"¡°loved it¡±"," the location was very good  the pool area and gym were goodStayed in November "
"92",92,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",2.5,"¡°Crap¡±","Constant noise and drilling due to renovations Was worst hotel Iave stayed inStayed in November "
"93",93,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Construction site at present not a Hotel¡±","The Hotel is in the middle of a major refurbishing until January  This involves jack-hammering which can be heard in reception with the noise in the rooms at intolerable levels This hotel in NOT currently suitable for families with small children as the construction works are on going all day I don't know the decibel levels but very high, I had to turn the volume on the TV to max I'm am attempt to drown out the noise  I pity anyone who travelled far and overnight as you would not be able to get any rest in the day They only advised me of these works AFTER checking in and the staff gave an embarrassed apology when I departed  Really Park Royal this is totally unacceptable  We have already removed our business from this hotel even though it's the most convenient for our office  This is the possible the worst experience in over  years of International Travel - SHOCKING LocationStayed in November "
"94",94,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights",3.3,"¡°Would avoid at all costs next time around¡±","Lousy Hotel Old property There was construction/ repair works going on Guests bothered through the day with heavy noise and no alternative offered Were not this about this at the time of booking or check in Not worth the money charged Nothing reallyStayed in November "
"95",95,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Renovations!!!¡±","Not recommended for anyone with babies or jet lag Renovation very very loud noises we were only notified at the last minute a few days before our arrival so was too late to book elsewhere - otherwise I would have I'm sure after the renovations this hotel will be amazing but until then Nice big room, but understand why they are completing the renovations Breakfast was amazingStayed in November "
"96",96,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights",10,"¡°Great hotel, great location and good value for money.¡±","Nothing to mention to be honest Other guests my point the fact that is noisy during the day but the hotel needs to keep up with demands and refurbishments are inevitable and with that comes the noise and minor disruptions but the hotel is managing this very well Staff were very friendly, polite and always ready to help, good hotel, very clean, good facilities (spa, gym and swimming pool) There was a bit of noise due to work being done in the hotel however was well signed everywhere in the hotel to make the guests aware (specially about the noise) but to be honest it wasn't that bad has we spent most part of the day out in the city and when in the bedroom had the TV on and didn't notice it much Hotel was close to MRT stations (the closest is about -min walk and the furthest is min walk) Hotel is also located in a good and quiet area, right in front of a bus stop and there are always taxis outside the lobby The staff in the lobby and reception were brilliant, from day staff to night staff, always smiling and very helpful Hotel breakfast was really good, good variety of food, from cereals to to hot food and cold food Can't say anything about the hotel restaurant because didn't eat in there but from the menu and the restaurant facilities it looked good Definitely would stay here againStayed in November "
"97",97,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights",6.7,"¡°Decent hotel in a quieter part of Singapore¡±","I was initially given a supposedly 'refurbished' room which had one enormous bed and another small one, and was situated in a poor part of the hotel with no nice views overlooking a dark corner - not exactly what I wanted as I had requested a twin room with good views  I asked for a different room and had to wait until pm despite having arrived at the hotel around am - however another couple I met said they were told they could have a room at am  The alternative room was much better with two good sized single beds and a view towards the Arab quarter Whilst not in the hub of Singapore, location of the hotel is pretty good with an MRT station just  mins walk away and the Arab quarter opposite  It's quieter than many of the hotels nearer the centre  You can walk to many popular places such as Bugis, not too far away, and via the MRT easily get to popular tourist attractions such as Gardens by the Bay  There are a few eating places within the hotel although I didn't use them, also a bar  Comfort wise my room was good and clean, and the toiletries/complimentary coffee/tea were replenished daily  There is a nice pool on th floor which has good viewsStayed in November "
"98",98,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Well placed hotel for a 2 day stopover¡±"," Huge, comfy bed Nice rooftop pool  Local restaurants within easy distance  Walked to most attractionsStayed in November "
"99",99,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°very good¡±","nothing cheese tartStayed in October "
"100",100,"Malaysia","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5.8,"¡°Not value for money . Stay was not very comfortable because of the noise from renovation.¡±","Renovation work were noisy n annoying Bed was big n comfy Room was clean n tidy Staff were friendly n knowledgeableStayed in November "
"101",101,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°A couple of days in Singapore ¡±","Nothing Service wad great Staff very friendly and helpful Stayed in November "
"102",102,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°excellent hotel, right near the vibrant Arab quarter, great facility's¡±"," Room large, bathroom excellent, staff very helpful, great breakfast lots of choice The pool was brilliant lots of sun beds, free pool towels all together the perfect place to stayStayed in November "
