"","X","nationality","tags","score","content","content_detail"
"92",92,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Eco friendly hotel¡±","The room a bit old  Eco natural friendlyStayed in December "
"93",93,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Good place to stay back at Sentosa¡±","None Close to Central Area and beachStayed in December "
"94",94,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Its campaign towards eco friendliness ¡±","Limited variety at breakfast Its campaign towards eco friendliness Stayed in December "
"95",95,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",6.7,"¡°The location was great!¡±","The information on the Booking website is misleading  It shows the Hotel in pristine conditions and it is not The hotel could use a little TLC (Tender Loving Care) so that it can be value for the money The location was great!Stayed in November "
"96",96,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°I got a 2nd floor that beach view and its so lovely. Breakfast has alot of variant, good ambiance¡±"," The atmosphere is so good, staff was so friendly, old hotel but good maintenance, breakfast has a lot of variantStayed in November "
"97",97,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Cool¡±"," CoolStayed in November "
"98",98,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5,"¡°A historical place but poorly maintained. Very diappointed!¡±","The staff were not friendly Not accommodating The resort seemed old and dilapidated The croissants were soft and crispy Fruits are fresh My kids love the Swimming pool and the warm jacuzziStayed in November "
"99",99,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Its a nice holiday experience¡±"," Staff are friendlyStayed in November "
"100",100,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°A cozy and quiet place for R and R.¡±","Wifi connection  Not stronge Cozy and quietStayed in November "
"101",101,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.1,"¡°Awesome location, average service¡±","Restaurant service, room service not upto  start, just like a local hotel I would have preferred Le Meridian or RWS, or Costa Sands even Awesome Location, spring water pool, beach side, Peacock roaming at resturantStayed in November "
"102",102,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°relaxing and peacful¡±","the light musky smell ,damp mildew The swimming pool was clean and not too deep for beginnersStayed in November "
"103",103,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",3.8,"¡°Feel getting ripped on the false advertising¡±","Picture on the website and the accommodation is different The property we checked in were not cleaned properlyThe staff on duty told us that the manager would call us, but didn'tStayed in November "
"104",104,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night",7.1,"¡°The pool is to die for and i love that this hotel is...¡±","The wifi in certain rooms were poor Eg the router is placed closer to reception so everyone is logging in to the main wifi network, not room specific Hence if you get a room further away from reception, the wifi signal gets weaker We had to change rooms just to access wifi on the nd floor of our room (roof garden room) Staff could also be a bit more friendly and welcoming The pool is to die for and i love that this hotel is environmentally consciousStayed in November "
"105",105,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Highly recommended for nature lovers ¡±"," GreeneryStayed in November "
"106",106,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Good and lots of food choices nearby¡±","The toilet bowl doesnt come with sprayerand the flooring so difficult to dry if its wet The swimming pool and environment are awesomethumbs upStayed in November "
"107",107,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",5.4,"¡°It took us a long time to call for room service.¡±","It took us a long time to call for room service we dialled several times from pm to past midnight noone answered the room service number In the end, we had to walk out of the hotel premises to get to a nearby McDonalds for food and drinks Stay came with breakfast but there was not much left by the time it was am Not very wide spread of breakfast food too Mosquitos in the room as well, as walls were damp after night's stay, even though aircon was set at only CStayed in November "
"108",108,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",4.6,"¡°not value for money¡±","On arrival staff said only ""ID and credit card""! No welcome at all Check out was the same Hydro bath is not private and staff have to come and empty it each time Rooms very small Tired Location great Easy transport, close to beachStayed in November "
"109",109,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°Convenient - walking distance to the beach¡±","Breakfast was bad Not value for money Convenient - walking distance to the beachStayed in November "
"110",110,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",7.1,"¡°Nice area and fun in Sentosa¡±","Bathroom facilities with small shower and well worn towels  Hard chairs to sit on Large windows to look out to see all boats in harbor and beachStayed in November "
"111",111,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Could b better if the resort rate can b cheaper for family stay.¡±","I took family suite The pricing is too expensive for a night stay The beach is near to the resortStayed in November "
"112",112,"Cambodia","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Good construction and location¡±","Swimming pool Good construction and locationStayed in November "
"113",113,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 10 nights<U+2022> Submitted via mobile",10,"¡°Awesome place with great pool and friendly staff¡±","No handsoap and no hand towels available in rooms Awesome poolStayed in November "
"114",114,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Its a nice memorable place to stay for a short vacation.¡±","s birthday and our st wedding anniversary celebration The hotel prepared a slice of yummy cheese cake to surprise my hubby!Stayed in October "
"115",115,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°The pool and surrounds are amazing¡±","The rooms are getting a bit worn The pool was amazing Surrounds were wonderfulStayed in November "
"116",116,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Good staycation¡±","Lightings in the room is too bright No proper night light Friendly staff and big swimming poolStayed in November "
"117",117,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°Good stay¡±","bad service and water bottle is chargeable Free upgradeStayed in November "
"118",118,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°Location¡±","Facilities and cleanliness LocationStayed in November "
"119",119,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",4.6,"¡°need more improvements to meet the price¡±","the room is full of ants check in the floor is sandy if it is not for a convenient purpose, we will not choose this resort need to improve on cleaniness price vs stay = not worth paying staff is friendlyStayed in November "
"120",120,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Quit¡±","Beakfeat not so good  QuitStayed in November "
"121",121,"Qatar","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",10,"¡°Great stay..great facility....just a little work on room service¡±","Room serviceStayed in November "
"122",122,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Great hotel, highly recommend¡±","Noisy air con, limited room service options, fridge leaky and not working well Great location, amazing pool - so much better than it looked in the photosStayed in November "
"123",123,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°The pool and the view from our room.¡±","clogged sink The pool and the view from our room Its overlooking the beachStayed in November "
"124",124,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°We would come again.¡±","All ok This hotel is absolutely unique The extensive gardens resemble the jungle, with a natural spring water waterfall which plunges down probably  feet into the huge pool Stunning, we loved itStayed in November "
"125",125,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Great place to stay.  Would happily go back there again¡±"," Really was a lovely place  Very central to everythingStayed in November "
"126",126,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",7.5,"¡°Such an experience¡±","Through bookingcom they give you a price based on a rate they pull out of thin air We ended up paying over  This place was an experience, nothing like any other hotel youve ever stayed it was amazing Rooms were standard and no view but we spent most our time by the pool or out and aboutStayed in October "
