"","X","nationality","tags","score","content","content_detail"
"88",88,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Great hotel but rude staff¡±","Check in staff was rude, I made the booking with  kids with age mentioned while booking But they refused extra bed for kids  Great hotel, a must stay in Singapore Pool is amazing Stayed in December "
"89",89,"Bangladesh","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Orchid Suite<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Nice and Neat.¡±","Synergy of structural and non structured elements Nice and NeatStayed in December "
"90",90,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Great staying comfortable ..especially 57 level rooftop Infinity Pool so beautiful sky city views..¡±","Room bath toilet & shower without door separate individual Room beds comfortable & rooftop Infinity Pool so beautiful sky city viewswonderful!!Stayed in December "
"91",91,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°City Views from the best infinity pool¡±","s a great place to chillStayed in December "
"92",92,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Garden View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",4.6,"¡°Lifestyle rewards program not practical.¡±","Lifestyle rewards program not practicalprefer discounting all services rather than spending reward pointsStayed in December "
"93",93,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",10,"¡°A fantastic grand finale to our holiday!!!¡±"," We stayed  night, as a grand finale to our holiday, in room  overlooking Gardens by the Bay  The views were spectacular from our room and from the swimming pool which faces inland  All in all it was a grand experience - Marina Bay Sands should definitely be on everyone's 'to do' list when visiting SingaporeStayed in December "
"94",94,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night",6.7,"¡°Clean room, Best swimming pool, convenient transportaion.¡±","Very unfriendly front staff Gotta improve service quality Clean room, Best swimming pool, convenient transportaionStayed in December "
"95",95,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Harbor View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Amazing views on the Harbour side, beautiful room!¡±"," Amazing views on the Harbour side, beautiful room!Stayed in December "
"96",96,"Belgium","<U+2022> Family with young children<U+2022> Deluxe Twin City View Room (3 Persons)<U+2022> Stayed 1 night",4.6,"¡°NO VALUE .¡±","NO VALUE TO EXPENS FACILITIES ARE NOT MUCHROOM SERVICE IS NOT GOOD NOT CLEAN AS REQUIRED NO BATH CAPGENERAL SOAPSALOVER NOT GOOD AS WE THINK NO VALUE TO EXPENS FACILITIES ARE NOT MUCHROOM SERVICE IS NOT GOOD NOT CLEAN AS REQUIRED NO BATH CAPGENERAL SOAPSALOVER NOT GOOD AS WE THINKStayed in December "
"97",97,"China","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Unique experience... Incredible ¡±","No supermarket or some small shops for daily products nearby  Everything was amazing Love it and wanna repeat againStayed in December "
"98",98,"Romania","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°This hotel is a great compliment to Singapore¡±"," Great location and superb infinity pool and skyparkStayed in December "
"99",99,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Location and facility were great, nice view and room was...¡±","They didn't have enough stuff for all of us in room but staff provided once requested Location and facility were great, nice view and room was modernStayed in December "
"100",100,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Not many halal options¡±","Not many halal optionsStayed in December "
"101",101,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",9.6,"¡°Overall experience was very good.¡±","Rooms are over-priced for the accommodation standard  Breakfast at the rooftop restaurant was very busy and had to wait for a table  Don't expect that in this standard of hotel Overall experience was very good  Balcony view over the ocean was fantasticStayed in December "
"102",102,"Russia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°The room was just amazing, the view from the window (city...¡±","Price The room was just amazing, the view from the window (city view room on Bookingcom) was unbelievably perfect The pool of courseStayed in December "
"103",103,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Singapore is too expensive that I didn't like d it¡±","Singapore is too expensive that I didn't like d itStayed in December "
"104",104,"Luxembourg","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°What a view¡±","It is gigantic complex and so espacially around check-in or check-out you may not get the luxurious feeling that should come with that kind of price It is as advertised A luxurious hotel with a lot of amenities The rooms a great and modern with a great view (we had a city view from the th floor)The pool is fantastic and you have a lot of dinning optionsThere's an MRT station inside the complex so you can travel to evrrywhere in SingaporeStayed in December "
"105",105,"Portugal","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room (3 Persons) <U+2022> Stayed 1 night",9.6,"¡°I would love to go back. It's amazing. Every detail.¡±","Nothing If you have the chance to go to singapore go a night there It's a lifetime experience! Wow It's just amazing The hotel, the view, the pool, the gardens by the bay, the light show at night Just amazing You feel like you're in a Las vegas hotel The room was amazing they even let us check out at pm and save us our bags because we had flight at mid night Really good service and of course all the details of the hotel where thought to be perfect And they areStayed in December "
"106",106,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Sky View<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Excellent¡±"," Swimming pool of the property is awesome and superbStayed in December "
"107",107,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.3,"¡°Can't wait to return.¡±","The ground floor has almost no seating but was a nuisance when waiting for someone There was a good range of tea bags but only one of each type The same with the coffee where only two sachets were provided each day We had to ask housekeeping for more This should not have been needed Also the bar fridge was full of their drinks & a note was left saying we'd be charged if anything was removed As we wanted to chill our water & there was no space we had to get housekeeping to come up & remove some of the drinks This filling of bar fridges is a very irrational habit at some hotels Also was very irate do with all the people in the pool taking selfies Such a silly dumb activity Great large beds Excellent shower & toiletries And a great view across Gardens by the Bay & the harbour Loved the pool but wished the lap pool section was kept open laterStayed in December "
"108",108,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights",10,"¡°Awesome, very clean and the room has more space.¡±","nothing We had breakfast in the food court and more choicesStayed in December "
"109",109,"Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Premier King Room<U+2022> Stayed 4 nights",9.6,"¡°great¡±","distance to pool, moving in your rob in front of guess The peopleStayed in December "
"110",110,"Hong Kong","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room (3 Persons)<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Luxury stay and unforgettable experience¡±","long queue for checkin the sykpark and the infinity poolStayed in December "
"111",111,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin City View Room <U+2022> Stayed 3 nights<U+2022> Submitted via mobile",4.6,"¡°Bad experience¡±","Check-in an check out took very long Very crawded and noisy place Regret to be there It is a way more expensive than its worth Room size and locationStayed in December "
"112",112,"Italy","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night",9.6,"¡°Spectacular stay!¡±","The price :-) The view of the Gardens by the Bay from our room and the infinity poolStayed in December "
"113",113,"South Korea","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Great swimming pool¡±","Check in too long and not very welcome!!! Great swimming poolStayed in December "
"114",114,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Fantastic! Will stay again for weekend vacation.¡±","Staff was not as friendly Bed was extremely comfortable Balcony was a surprise bonusStayed in December "
"115",115,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Harbor View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5,"¡°Big disappointment!¡±","It is a huge building and they cannot manage well due to overcrowd Do not expect far east hospitality and service quality Some of the employees were lost I have read some negative reviews about this hotel when I was  booking the rooms and unfortunately ignored them Someone mentioned that it was like staying in a very busy terminal building Now i see what this means It is absolutely not value for the money  Do not stay more than one day if you are curious about the place By the way, there was a construction in front of the hitel and noise of the machines were terrible Outside view better than staying there Connection to metro station and shopping mallStayed in December "
"116",116,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°The pool is absolutely impressive and of course the views...¡±","In my opinion the biggest problem comes with the design of the hotel itself With a hotel that big and with so many people constantly everywhere the experience is far from being exclusive I never felt so much as though I were in an airport as I did when I was waiting to check in The pool is absolutely impressive and of course the views are amazing The room is also quite comfortable Internet works very well everywhereStayed in December "
