"","X","nationality","tags","score","content","content_detail"
"96",96,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Fairly good stay¡±","The slow check in service  The locationStayed in December "
"97",97,"Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 3 nights",8.3,"¡°Good value for money, good location, clean and practical if you are on a budget.¡±"," The hotel is located near  MRT stations: Bugis and Bencoolen It's a  min train ride away from Changi Airport and  mins away from the downtown area There is also the Bugis market somehow in the back of the hotel with a lot of stores and street food There is also a - at the ground floor Overall it is a decent hotel, it will do its job If you want something more luxurious or to leave you breathless, this is not itStayed in December "
"98",98,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 2 nights",9.6,"¡°Great location, great room, great staff¡±","Rooms quite small and sound can travel a bit but was very adequate/ comfortable Great location, staff always helpful  I went out for the day after checkout and was able to have a shower in a room they keep free for this purposeStayed in December "
"99",99,"New Zealand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights",5.4,"¡°Check for better option before settling in for this one¡±","At the same price you can find much better The room I stayed  did not look anything like the one in the pictures It is fairly old looking inside and needs proper refurbishing Cheaper alternative might be better and more comfortable I would not suggest it The location is pretty handy The staffs are nice and helpfulStayed in December "
"100",100,"Peru","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Value for money, easy access to metro, malls, local food¡±","I belive they have a centralized reservations team and they just do not reply at all the questions/concerns their guests have before their trip I sent them  questions,  via Bkgcom and another via their website  weeks before arriving but no reply at all Bed is really comfortable Room is fineStayed in December "
"101",101,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Good average but slightly pricey¡±","Strange odour in our room?  a bit on the small side but adequate, also slow lifts at times ( avoid  - am for breakfast if you can, had to wait  mins to get a lift ) Excellent breakfast & we were given a hospitality room to change / shower as we had a late flight Check out time pm which is helpful to manyStayed in December "
"102",102,"Thailand","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",6.7,"¡°Good enough for an overnight.  Not ideal for a city stay of more than that.¡±","Very very noisy  No sound insulation between rooms  Breakfast appears huge, but is really only adequate - very geared towards the Asian market (no surprise really)  Continental breakfast items severely lacking and not replenished when they were finished  Of three coffee machines, only one was working - so there was a huge queue Staff are friendly and efficient  Comfy bed  Good shower and bathroom amenities  Ironing equipment in the room - very welcome  Efficient check-in/check out procedures  Helpful conciergeStayed in December "
"103",103,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Near to Bugis mall¡±","Nothing Near to Bugis mallStayed in December "
"104",104,"Sri Lanka","<U+2022> Business trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Ibis Bencoolen is the ideal for business traveller.¡±","Room size Super location, well equipped rooms, friendly staff and good breakfast Stayed in December "
"105",105,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights",7.1,"¡°Very good Location¡±","Bed is not comfortable Location, Location,LocationStayed in December "
"106",106,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5.4,"¡°Staff¡±","Rooms are old StaffStayed in November "
"107",107,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.3,"¡°Location of the hotel is great!¡±","Tarrifs and the room service is not slow Location of the hotel is great!Stayed in December "
"108",108,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",9.6,"¡°Very cooperative and friendly staff. Stay was very comfortable and location was very good.¡±","Nothing specific Excellent place to stayStayed in December "
"109",109,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°A good hotel and near everything¡±","nothing near transportationStayed in December "
"110",110,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5,"¡°May not be staying at the same room type unless there's special discount rate.¡±","Room a bit too small, not value for money U need to walk for some distance from MRT But there's bus stop just outside hotel Nice breakfastStayed in December "
"111",111,"Sri Lanka","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 2 nights",7.9,"¡°LOCATION¡±","ROOM SIZE LOCATIONStayed in December "
"112",112,"Canada","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights",10,"¡°Excellent location!!!¡±","NA -Bus stop at the door step Route to all major shopping and attractions-LRT/MRT  minutes walking-Bencoolen Downtown LRT line connecting direct to airport--Eleven at the door step-Bujis nightlife & mall  minutes walking-IT mall  minute walk adjacent to the hotel-Suntec City Mall  minutes via bus-Vivo City Mall/Harbour area via bus-Snacks/Cafes, Restaurant all around a radius of  meters-Location was just awesome!!!-TV channels were sufficient to cater all business and leisure people-Spacious desk to work-Hot water and shower just fine-Cleanliness was awesomeStayed in December "
"113",113,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Convenient hotel¡±"," Location of the hotel is very convenient  Counter staff is friendly and room is clean Only the safe is not workingStayed in December "
"114",114,"Brunei Darussalam","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights",9.6,"¡°Awesome stay !¡±","Tiny TV with no access to plug in my ChromecastToilet smells a bit funny Loved the ibis soap, shampoo and handwashStayed in November "
"115",115,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",8.8,"¡°Better than average Ibis in good location¡±"," Staff were helpful and we were not charged but if it was not possible to make it milder then they should have said so up front Standard Ibis room, you know what you will get, good bed, good shower, but limited storage Excellent breakfast buffet with good selection of Western and Asian food replenished regularlyStayed in December "
"116",116,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Very friendly staff, the bar and restaurant downstairs was excellent, with meals at a good price¡±","Small but nice room, more suited to one person, there were other larger rooms, but this was good value for money Good value with Breakfast includedStayed in December "
"117",117,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°I needed a place easily accessible to where I had planned to go.¡±","s value for money No complain I was able to get my choice Nice parrat, chapati and curryStayed in December "
"118",118,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights",6.7,"¡°location is very strategic, near to bugis street and...¡±","Staff unfriendly, speak fast and racialistic for asian tourist location is very strategic, near to bugis street and junctionStayed in December "
"119",119,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights",8.3,"¡°Convenient¡±","One elevator was broken, so morning crowd The hotel is like *Stayed in November "
"120",120,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights",8.3,"¡°Were satisfied, happy with stay, would stay again if able to get the same $ per night value for $¡±","Room space was minimal but tolerable Place was kept clean , convenient to transport MRT TAXI ,helpful staffStayed in December "
"121",121,"Greece","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",8.8,"¡°Great hotel, in an great location to find everything! ¡±","Rooms are kind of small  Location of hotel, staff, cleannessStayed in December "
"122",122,"Oman","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",5.8,"¡°Location¡±","Not value for money LocationStayed in December "
"123",123,"Thailand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Great value for money and all I needed for my short business trip.¡±","The breakfast buffet could have a better selection of fresh fruit, yoghurts and cereals perhaps Saying that, there is a wide selection that has something for everyone and good for the price Comfortable bed Good shower Iron and ironing board in the room Staff are friendly Good hotel for business and a quick visitStayed in December "
"124",124,"Brunei Darussalam","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",6.3,"¡°good.¡±","small room good locationStayed in November "
"125",125,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Good location for short stay¡±","Very small room Comfy bed Great buffet breakfast Friendly staffStayed in November "
"126",126,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.9,"¡°Good location¡±"," Location close to MRT station and bus stops CleanStayed in November "
"127",127,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Okay but nothing to write home about¡±","Very cosy - meaning not much space to move around Attention quickly paid to our requests re Air conditioningStayed in November "
"128",128,"Vietnam","<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Good hotel in Singapore¡±","No swimming pool Rooms are clean, and good locationStayed in November "
