"","X","nationality","tags","score","content","content_detail"
"84",84,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°convienent¡±","all good large room - nice bathroomStayed in December "
"85",85,"USA","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°If you need to stay at the airport in Singapore, this hotel...¡±"," If you need to stay at the airport in Singapore, this hotel is it  It is located in Terminal  (Singapore Airlines terminal) and so you are right there  It is also a short walk to Terminal  and the metro station for the airport  The hotel is a bit under lit for my taste and the room was a little cramped  But for one night and then flying out the next day, you can really get a better placeStayed in December "
"86",86,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent¡±"," The bed was super comfy, easy checkin, great view of the planes from the room, lovely interconnecting roomsStayed in December "
"87",87,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°We enjoyed the convenience of not leaving the airport as we...¡±"," We enjoyed the convenience of not leaving the airport as we only had one night in SingaporeStayed in December "
"88",88,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Always a pleasure to stay at.¡±","Nothing Easy access from terminal Stayed in December "
"89",89,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The bed and pillows were very comfortable!¡±"," The bed and pillows were very comfortable!!! The view from the bathroom was also really nice Appreciated the amenities (sewing kit, toothbrush, toiletries, etc) in the room Wish all hotel stays were this pleasant Unfortunately, it was just a one night layover but still glad it was here!Stayed in December "
"90",90,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great expirience¡±"," Great expirienceStayed in December "
"91",91,"Australia","<U+2022> Business trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 5 nights",9.6,"¡°A week of airport based meetings. Exactly what I wanted.¡±","Level  hallways have a musty odour Nothing in the rooms though The biggest attraction is the location You can't beat getting off a plane and walking into the lobby of your hotel The hotel is a good quality, well maintained airport hotel with all the stuff you expectStayed in December "
"92",92,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Great experience, will stay there if there is a chance again¡±","More food options Bed was extremely nice to sleep in  We had a good rest ! Staff were extremely friendly too !Stayed in December "
"93",93,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Always, never a disappointment at Crowne Plaza.¡±"," THE BED IS PERFECT FOR THOSE IN NEED OF A GOOD NIGHT SLEEPStayed in December "
"94",94,"France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°The location in the airport.¡±","The pool was too cold like the aircon (as usual in Singapore)Only  employees for check out despite of long queue The location in the airportThe breakfast has got excellent products and lot of choice The room size and decorationStayed in December "
"95",95,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Atmosphere relaxing¡±","NIL Atmosphere relaxingStayed in December "
"96",96,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Comfy bed but the rooms are expensive.¡±","Took over  minutes to check in at am We were flying for  hours and all we wanted was a quick check in and restAlso the room key card did not work on  occasions and had to be replaced each time We got  free drinks, either wine or beer The rd time nothingI could not add a night to an existing booking I did with bookingcom therefore paid a higher price for my last night The hotel said I needed to deal with bookingcom and bookingcoms response after a  day delay said I needed to deal with the hotel The bed was very comfortable Proximity to the airportStayed in December "
"97",97,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°The view and layout of the room , spacious and modern feel¡±","The lighting of the hotel a little too dim The view and layout of the room , spacious and modern feelStayed in December "
"98",98,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Great¡±","Checkin All goodStayed in December "
"99",99,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Good position for the airport ¡±","Rain Water coming onto tje walkways Good position for the airport Stayed in December "
"100",100,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Wonderful and comfortable stay ¡±","None Convenience and comfortableStayed in December "
"101",101,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Located at the airport we literally got off our plane...¡±"," Located at the airport we literally got off our plane collected our rubbish then walked into the hotel lobby Perfect for a stay close at the airport Facilities were lovely and check in smooth and quickStayed in December "
"102",102,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Overall, a good experience.¡±","The price was higher than other hotels Very nice room Close to the airport terminals, within walking distanceStayed in December "
"103",103,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°The swimming Pool itself, nice view and well decorated pool.¡±","I quite upset when requesting same level with the swimming pool was turn down due to the reason that i am not club members The swimming Pool itself, nice view and well decorated poolStayed in December "
"104",104,"Indonesia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°i really enjoy the breakfast, location inside changi airport...¡±","so far so good  i really enjoy the breakfast, location inside changi airport T and very good value for transit hotel  Stayed in December "
"105",105,"France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Excellent location for a short stay in Singapore¡±","Restaurant closed from  to  pm Excellent location for a short stay in SingaporeStayed in December "
"106",106,"Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Great place to stay if you're traveling from Changi airport.¡±"," Large room with great view of the airport Surprisingly quietStayed in December "
"107",107,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very accommodating. Fair and reasonable with all enquiries and set the tone for a great stay¡±"," Very helpful with enquiries before arriving A great hotel experienceStayed in December "
"108",108,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°A great place to stsy¡±","Everything about the room was great, more different pillows would have made it more comfortable Location was amazing for early morning flights Stayed in December "
"109",109,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Very clean¡±","Nil Very cleanStayed in December "
"110",110,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Comfortable stop between flights¡±","Kettle didn't work- phoned and asked for a replacement twice and didn't come - only sorted because I came back to my room while cleaner there and she replaced it Bar fridge items extortionate King size room -  large, lovely bathroom with luxurious bath, very comfy bed, very clean, lovely pool area, great access from airport terminal, perfect place to stay if don't want to get a taxi into town as a stopover between flightsStayed in December "
"111",111,"Hong Kong","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Overall pleasant.¡±","Insufficient tv entertainment channels, uncomfortable sofa Huge bathroom, comfortable bedStayed in December "
"112",112,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°very welcoming¡±","Nothing Bed was fab  Room and bathroom excellent  So so clean  WonderfulStayed in November "
"113",113,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Lourdes Residensia Lapu-Lapu Cebu must out from booking.com, they are stressing people not open thei¡±","Lourdes Residensia Lapu-Lapu Cebu must out from bookingcom, they are stressing people not open their door how many times we are knocking them and they dropping our calls -Stayed in December "
"114",114,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Pleasant and comfortable¡±","Somehow difficult to locate witin the airport, signage was not very clear Its accessibilty, witin the airport terminalStayed in November "
